tag	file	line	法人番号	会社名
unit_million	108.csv	8960		大木商産株式会社
unit_million	108.csv	8978		友弘紙工業株式会社
unit_million	108.csv	8982		株式会社大泉工場
unit_million	108.csv	8983		東洋ランテック株式会社
unit_million	108.csv	9009		株式会社西澤架設
unit_million	108.csv	9058		ツルミエネルギー株式会社
unit_million	108.csv	9105		株式会社ホレスト
unit_million	108.csv	9112		有限会社ラインシステム
unit_million	108.csv	9117		株式会社メモルス
unit_million	108.csv	9126		株式会社雄伸
unit_million	108.csv	9134		株式会社細野精密
unit_million	108.csv	9158		有限会社弁天
unit_million	108.csv	9163		大蔵工業株式会社
unit_million	108.csv	9174		広総業株式会社
unit_million	108.csv	9176		アイソン株式会社
unit_million	108.csv	9197		株式会社山口組
unit_million	108.csv	9222		有限会社斉藤餝商店
unit_million	108.csv	9225		株式会社サイセン
unit_million	108.csv	9228		ウチダステンレス工業株式会社
unit_million	108.csv	9229		株式会社郷前
unit_million	108.csv	9234		株式会社市原酒店
unit_million	108.csv	9240		株式会社いなばNEXUS
unit_million	108.csv	9252		日本特絹工業株式会社
unit_million	108.csv	9253		株式会社早水圧送
unit_million	108.csv	9262		株式会社アイオプト
unit_million	108.csv	9288		シムラ技術株式会社
unit_million	108.csv	9305		株式会社イシイ
unit_million	108.csv	9317		イーストフォロー株式会社
unit_million	108.csv	9321		株式会社ノオミ
unit_million	108.csv	9332		有限会社明興業
unit_million	108.csv	9333		東日本昇降機サービス株式会社
unit_million	108.csv	9366		永光建設株式会社
unit_million	108.csv	9372		株式会社エムイーエス
unit_million	108.csv	9378		三国建設株式会社
unit_million	108.csv	9384		大利根建材有限会社
unit_million	108.csv	9385		福島ハウジング株式会社
unit_million	108.csv	9387		藤伍精機株式会社
unit_million	108.csv	9440		株式会社リュウコク
unit_million	108.csv	9456		株式会社アンクル
unit_million	108.csv	9472		有限会社鳥新
unit_million	108.csv	9519		セイワ化成工業株式会社
unit_million	108.csv	9529		タツミトランスポート株式会社
unit_million	108.csv	9539		株式会社宮前
unit_million	108.csv	9543		野崎興業株式会社
unit_million	108.csv	9578		株式会社大熊工務店
unit_million	108.csv	9581		小倉運輸株式会社
unit_million	108.csv	9582		株式会社ダイケン工業
unit_million	108.csv	9590		小山企業株式会社
unit_million	108.csv	9597		株式会社松柳園
unit_million	108.csv	9604		株式会社イワコー
unit_million	108.csv	9629		株式会社原田運輸
unit_million	108.csv	9647		鳩屋株式会社
unit_million	108.csv	9648		株式会社名取製作所
unit_million	108.csv	9659		株式会社日本グリーン企画
unit_million	108.csv	9662		株式会社宮崎土建工業所
unit_million	108.csv	9677		株式会社東成シートサービス
unit_million	108.csv	9691		株式会社小谷野水道設備
unit_million	108.csv	9708		株式会社佐野屋
unit_million	108.csv	9712		不破設備工業株式会社
unit_million	108.csv	9719		株式会社新穂石材
unit_million	108.csv	9735		村田電気工業株式会社
unit_million	108.csv	9742		有限会社近藤鉄工所
unit_million	108.csv	9772		株式会社笹井商店
unit_million	108.csv	9781		有限会社清水電材
unit_million	108.csv	9787		株式会社大野生研工業
unit_million	108.csv	9791		欧電工業株式会社
unit_million	108.csv	9793		株式会社森田建設緑化
unit_million	108.csv	9800		株式会社タグチ
unit_million	108.csv	9858		株式会社川崎工業
unit_million	108.csv	9862		株式会社エスケー
unit_million	108.csv	9867		株式会社成和工業
unit_million	108.csv	9873		ミツハナ株式会社
unit_million	108.csv	9880		株式会社エレファ
unit_million	108.csv	9890		金属溶材株式会社
unit_million	108.csv	9892		株式会社沖栄フーズ
unit_million	108.csv	9914		有限会社神田屋青果
unit_million	108.csv	9915		株式会社埼玉植物園
unit_million	108.csv	9922		株式会社吉田電工
unit_million	108.csv	9934		有限会社ノグチ
unit_million	108.csv	9936		大利根ベルト工業株式会社
unit_million	108.csv	9943		株式会社潤製作所
unit_million	108.csv	9950		株式会社松久
unit_million	108.csv	9960		有限会社シンワ・コーポレーション
unit_million	108.csv	9982		株式会社サテライトショップ所沢中央
unit_million	108.csv	9984		株式会社渡辺石材工業
unit_million	108.csv	10020		株式会社イツミ製作所
unit_million	108.csv	10035		ノムラ建工株式会社
unit_million	108.csv	10052		株式会社矢島工務店
unit_million	108.csv	10067		株式会社小泉塗装工業所
unit_million	108.csv	10079		株式会社猪俣産業
unit_million	108.csv	10094		株式会社はじめ工業
unit_million	108.csv	10096		ヨシザワ倉庫株式会社
unit_million	108.csv	10097		株式会社吉田興業
unit_million	108.csv	10099		湯浅建機株式会社
unit_million	108.csv	10105		長島鋳物株式会社
unit_million	108.csv	10112		株式会社アートクラフト
unit_million	108.csv	10118		有限会社ドーメキ
unit_million	108.csv	10119		株式会社オプトデバイス研究所
unit_million	108.csv	10142		ホウセイ建設株式会社
unit_million	108.csv	10143		埼玉白蟻株式会社
unit_million	108.csv	10159		有限会社匠技研
unit_million	108.csv	10182		株式会社千葉工業
unit_million	108.csv	10186		有限会社上田衣料
unit_million	108.csv	10194		伊藤鋳造株式会社
unit_million	108.csv	10195		株式会社埼玉スポーツセンター
unit_million	108.csv	10202		株式会社パラヴィ
unit_million	108.csv	10205		株式会社ナチュラファーム
unit_million	108.csv	10207		株式会社サン・ビーム
unit_million	108.csv	10219		株式会社ツユキ
unit_million	108.csv	10228		株式会社中山家具
unit_million	108.csv	10240		有限会社新井鉄筋
unit_million	108.csv	10248		株式会社鶴岡レーシング
unit_million	108.csv	10254		有限会社田口工務店
unit_million	108.csv	10268		有限会社信建設
unit_million	108.csv	10289		株式会社アクセス
unit_million	108.csv	10296		関口守正建材株式会社
unit_million	108.csv	10320		株式会社ウルトラセキュリティ
unit_million	108.csv	10322		中出興業株式会社
unit_million	108.csv	10409		有限会社中村牧場
unit_million	108.csv	10414		有限会社コイケ技建
unit_million	108.csv	10496		株式会社キューテック
unit_million	108.csv	10499		株式会社アムズ
unit_million	108.csv	10507		株式会社石田興業
unit_million	108.csv	10511		のりす株式会社
unit_million	108.csv	10513		株式会社直德
unit_million	108.csv	10521		株式会社青木工務店
unit_million	108.csv	10534		株式会社中屋本店
unit_million	108.csv	10565		株式会社三和商研
unit_million	108.csv	10579		湯本内装株式会社
unit_million	108.csv	10580		有限会社狭山通信
unit_million	108.csv	10597		有限会社兼六ハウジング
unit_million	108.csv	10598		グリーンカーサーホーム株式会社
unit_million	108.csv	10599		株式会社オーケーハウジング
unit_million	108.csv	10609		株式会社小林工業所
unit_million	108.csv	10642		株式会社Ridge
unit_million	108.csv	10673		株式会社ハイブリッジライン
unit_million	108.csv	10677		株式会社アヤマ電子工業
unit_million	108.csv	10681		株式会社シーエス
unit_million	108.csv	10726		株式会社三枝理研
unit_million	108.csv	10736		株式会社荒井建材
unit_million	108.csv	10737		有限会社ジーエヌコーポレーション
unit_million	108.csv	10738		株式会社湯ーとぴあ
unit_million	108.csv	10743		株式会社二葉屋
unit_million	108.csv	10749		望月建業株式会社
unit_million	108.csv	10797		東酒造株式会社
unit_million	108.csv	10808		株式会社ビッグ・フイッシング
unit_million	108.csv	10810		株式会社白川測量設計事務所
unit_million	108.csv	10813		マスダ商事株式会社
unit_million	108.csv	10816		近江花勝造園株式会社
unit_million	108.csv	10844		有限会社坂之上製茶
unit_million	108.csv	10849		株式会社吉田造園
unit_million	108.csv	10893		セキ技研株式会社
unit_million	108.csv	10915		株式会社日能研
unit_million	108.csv	10963		牧井ステンレス株式会社
unit_million	108.csv	10969		泰平運輸株式会社
unit_million	108.csv	10976		都市環境サービス株式会社
unit_million	108.csv	11012		千歳自動車工業株式会社
unit_million	108.csv	11022		株式会社栗田園
unit_million	108.csv	11036		株式会社トーイズ
unit_million	108.csv	11057		柏倉建設株式会社
unit_million	108.csv	11090		株式会社井上農園
unit_million	108.csv	11144		株式会社田澤園
unit_million	108.csv	11167		株式会社鈴木組
unit_million	108.csv	11193		株式会社英進設備工業
unit_million	108.csv	11209		株式会社八角
unit_million	108.csv	11236		河野建設株式会社
unit_million	108.csv	11238		株式会社ホクドウ
unit_million	108.csv	11262		株式会社第一興業
unit_million	108.csv	11303		有限会社横浜国際教育学院
unit_million	108.csv	11306		株式会社イクス
unit_million	108.csv	11311		株式会社レイドバック
unit_million	108.csv	11347		株式会社フジプロテック
unit_million	108.csv	11353		有限会社イマニシ
unit_million	108.csv	11397		株式会社フルヤ総業
unit_million	108.csv	11418		株式会社ツルミ紙業
unit_million	108.csv	11422		ミズノ木材株式会社
unit_million	108.csv	11432		広井建設工業株式会社
unit_million	108.csv	11453		アローメディカル株式会社
unit_million	108.csv	11460		株式会社栄門建設
unit_million	108.csv	11544		イーテック株式会社
unit_million	108.csv	11567		林電気株式会社
unit_million	108.csv	11572		株式会社二樹エレクトロニクス
unit_million	108.csv	11596		ニッパ株式会社
unit_million	108.csv	11626		有限会社アクセスホーム
unit_million	108.csv	11628		富洋電機株式会社
unit_million	108.csv	11647		株式会社溝口鉄工所
unit_million	108.csv	11650		株式会社照繁工務店
unit_million	108.csv	11651		青柳工業株式会社
unit_million	108.csv	11657		名取建設工業株式会社
unit_million	108.csv	11679		株式会社パンオイルサービス
unit_million	108.csv	11680		株式会社クリエイティブクラスコンサルティング
unit_million	108.csv	11694		有限会社安田建築事務所
unit_million	108.csv	11697		有限会社高橋塗装
unit_million	108.csv	11710		株式会社フカワホーム
unit_million	108.csv	11721		堀内運送株式会社
unit_million	108.csv	11760		有限会社あか絵
unit_million	108.csv	11761		有限会社山田土建
unit_million	108.csv	11800		ウルトラフーズ株式会社
unit_million	108.csv	11808		小松精機株式会社
unit_million	108.csv	11829		株式会社エステー工業
unit_million	108.csv	11898		日本リフト株式会社
unit_million	108.csv	11945		ショウワ洗浄機株式会社
unit_million	108.csv	11971		株式会社シェーラ
unit_million	108.csv	11998		株式会社マックライフ
unit_million	108.csv	12013		株式会社アズサイ
unit_million	108.csv	12019		株式会社テクニカル
unit_million	108.csv	12050		株式会社サンユービルド
unit_million	108.csv	12052		株式会社米山商亊
unit_million	108.csv	12065		アークエイム株式会社
unit_million	108.csv	12074		あらすてき化粧品株式会社
unit_million	108.csv	12141		山田塗装工業株式会社
unit_million	108.csv	12154		株式会社エーケーエム物産
unit_million	108.csv	12164		株式会社イメージア
unit_million	108.csv	12245		株式会社ECJ
unit_million	108.csv	12254		那須産業株式会社
unit_million	108.csv	12275		株式会社市村総合サービス
unit_million	108.csv	12313		株式会社いずみ重機
unit_million	108.csv	12320		桃神興産有限会社
unit_million	108.csv	12346		有限会社日西商事
unit_million	108.csv	12386		有限会社矢部設備
unit_million	108.csv	12420		株式会社ニッツウ警備保障
unit_million	108.csv	12425		中央工機株式会社
unit_million	108.csv	12439		株式会社Luxem
unit_million	108.csv	12448		大栄建設株式会社
unit_million	108.csv	12449		株式会社TACK
unit_million	108.csv	12453		東幸電気工事株式会社
unit_million	108.csv	12469		株式会社トーシンウイング
