file	会社名	count	lines
import_firstTime_108.csv	株式会社サンパック	4	[18635, 20611, 37045, 38871]
import_firstTime_108.csv	インプルーブ株式会社	2	[18636, 25923]
import_firstTime_108.csv	旭紙工株式会社	2	[18637, 21391]
import_firstTime_108.csv	西和工業株式会社	2	[18661, 21101]
import_firstTime_108.csv	株式会社スバル	2	[18689, 25663]
import_firstTime_108.csv	株式会社シバヤマ	2	[18794, 24337]
import_firstTime_108.csv	株式会社アルク	2	[18852, 37490]
import_firstTime_108.csv	竹内工業株式会社	2	[18861, 23735]
import_firstTime_108.csv	株式会社クレバー	2	[18873, 28249]
import_firstTime_108.csv	株式会社中村建設	3	[18877, 30062, 33031]
import_firstTime_108.csv	藤田商事株式会社	2	[18936, 37327]
import_firstTime_108.csv	株式会社ナニワ製作所	2	[19020, 20391]
import_firstTime_108.csv	ネクストイノベーション株式会社	2	[19061, 37960]
import_firstTime_108.csv	有限会社金田商店	2	[19110, 19371]
import_firstTime_108.csv	株式会社三木製作所	2	[19185, 20917]
import_firstTime_108.csv	株式会社カジテック	2	[19197, 21585]
import_firstTime_108.csv	株式会社サンクリエイト	2	[19276, 19431]
import_firstTime_108.csv	株式会社サンコー	4	[19298, 21909, 37334, 39295]
import_firstTime_108.csv	株式会社ワールドフーズ	2	[19318, 36679]
import_firstTime_108.csv	藤田金属株式会社	2	[19378, 20969]
import_firstTime_108.csv	株式会社ヤマサ	2	[19408, 23040]
import_firstTime_108.csv	JFC株式会社	2	[19492, 25855]
import_firstTime_108.csv	株式会社カワハラ	2	[19507, 24382]
import_firstTime_108.csv	株式会社クリエイション	3	[19529, 38602, 39143]
import_firstTime_108.csv	株式会社キューズ	3	[19540, 30117, 40711]
import_firstTime_108.csv	株式会社イシハラ	2	[19618, 33175]
import_firstTime_108.csv	株式会社アルバ	4	[19691, 19720, 37044, 39377]
import_firstTime_108.csv	株式会社サエキ	2	[19695, 24826]
import_firstTime_108.csv	株式会社ユーシン	4	[19760, 23252, 30683, 36201]
import_firstTime_108.csv	マルニ株式会社	2	[19778, 33916]
import_firstTime_108.csv	日本化成株式会社	2	[19793, 29385]
import_firstTime_108.csv	株式会社アコーズ	2	[19802, 40790]
import_firstTime_108.csv	株式会社イーテック	2	[19806, 37024]
import_firstTime_108.csv	株式会社スプリング	2	[19815, 20335]
import_firstTime_108.csv	株式会社ヤマトコーポレーション	2	[19823, 22712]
import_firstTime_108.csv	株式会社アクラス	2	[19845, 33619]
import_firstTime_108.csv	株式会社タグボート	2	[19846, 38883]
import_firstTime_108.csv	三協株式会社	2	[19906, 20559]
import_firstTime_108.csv	株式会社アイアイ	2	[19936, 21897]
import_firstTime_108.csv	株式会社大久保	2	[20017, 25143]
import_firstTime_108.csv	和光建設株式会社	2	[20033, 24602]
import_firstTime_108.csv	株式会社アイザック	2	[20039, 24588]
import_firstTime_108.csv	株式会社アクシス	5	[20073, 25681, 36970, 38026, 39094]
import_firstTime_108.csv	株式会社アプローズ	2	[20082, 39945]
import_firstTime_108.csv	大和工業株式会社	3	[20107, 22845, 40313]
import_firstTime_108.csv	株式会社光陽	2	[20117, 38159]
import_firstTime_108.csv	株式会社ケンショウ	2	[20166, 22538]
import_firstTime_108.csv	株式会社ウィズ	2	[20195, 40560]
import_firstTime_108.csv	株式会社ジェット	2	[20227, 25133]
import_firstTime_108.csv	株式会社クラス	2	[20232, 20282]
import_firstTime_108.csv	サンエスエンジニアリング株式会社	2	[20245, 25477]
import_firstTime_108.csv	株式会社マルエム	2	[20257, 24759]
import_firstTime_108.csv	株式会社クリエイト	5	[20258, 36853, 37411, 39843, 39977]
import_firstTime_108.csv	株式会社ホームクリエイト	2	[20266, 25390]
import_firstTime_108.csv	東神電工株式会社	2	[20271, 30435]
import_firstTime_108.csv	株式会社スペース	3	[20287, 38362, 40153]
import_firstTime_108.csv	株式会社佐藤工業	3	[20345, 38248, 39132]
import_firstTime_108.csv	大和化学工業株式会社	2	[20361, 32376]
import_firstTime_108.csv	株式会社ライズワン	2	[20501, 20541]
import_firstTime_108.csv	株式会社ナカヤマ	2	[20550, 33154]
import_firstTime_108.csv	株式会社イワサキ	2	[20554, 20704]
import_firstTime_108.csv	株式会社キューブ	2	[20557, 39316]
import_firstTime_108.csv	株式会社MSC	2	[20601, 40568]
import_firstTime_108.csv	株式会社神戸屋	2	[20609, 33093]
import_firstTime_108.csv	株式会社パスカル	2	[20627, 23259]
import_firstTime_108.csv	株式会社大平商会	2	[20645, 24153]
import_firstTime_108.csv	株式会社ピーエス	2	[20653, 27596]
import_firstTime_108.csv	株式会社ワーク	3	[20665, 22897, 26068]
import_firstTime_108.csv	株式会社ロイヤル	2	[20672, 38782]
import_firstTime_108.csv	株式会社TOWA	2	[20697, 31310]
import_firstTime_108.csv	株式会社マックス	5	[20707, 31490, 32405, 37407, 38203]
import_firstTime_108.csv	山本産業株式会社	2	[20712, 21441]
import_firstTime_108.csv	株式会社ダイトウ	2	[20809, 37985]
import_firstTime_108.csv	セントラル工業株式会社	2	[20857, 40734]
import_firstTime_108.csv	株式会社丸金	2	[20903, 23528]
import_firstTime_108.csv	株式会社秀永	2	[20955, 27222]
import_firstTime_108.csv	協立工業株式会社	3	[20997, 27903, 29766]
import_firstTime_108.csv	株式会社大沢商会	2	[21040, 27849]
import_firstTime_108.csv	関西化工株式会社	2	[21041, 22571]
import_firstTime_108.csv	株式会社ジャンボ	2	[21095, 22153]
import_firstTime_108.csv	中央精機株式会社	2	[21272, 27040]
import_firstTime_108.csv	株式会社パシオン	2	[21377, 39489]
import_firstTime_108.csv	株式会社椎葉工務店	2	[21488, 22603]
import_firstTime_108.csv	株式会社ウィズアス	2	[21515, 38473]
import_firstTime_108.csv	株式会社ナガタ	2	[21516, 23726]
import_firstTime_108.csv	株式会社浜田	3	[21624, 38018, 38737]
import_firstTime_108.csv	株式会社ロジカル	2	[21627, 29965]
import_firstTime_108.csv	株式会社野村工務店	2	[21765, 31010]
import_firstTime_108.csv	株式会社ハイテック	2	[21797, 24069]
import_firstTime_108.csv	株式会社ユーテック	6	[21835, 26462, 36605, 36634, 36698, 40595]
import_firstTime_108.csv	株式会社松井製作所	2	[22109, 37274]
import_firstTime_108.csv	株式会社新和	3	[22141, 37400, 40742]
import_firstTime_108.csv	株式会社服部商店	2	[22242, 39054]
import_firstTime_108.csv	株式会社アチーブ	2	[22247, 35060]
import_firstTime_108.csv	株式会社フォーラム	2	[22380, 24765]
import_firstTime_108.csv	株式会社テクノジャパン	3	[22489, 38256, 39112]
import_firstTime_108.csv	株式会社コンフォート	2	[22527, 38426]
import_firstTime_108.csv	株式会社共進精工	2	[22540, 23696]
import_firstTime_108.csv	株式会社ハウスパートナー	2	[22544, 38479]
import_firstTime_108.csv	株式会社アルシステム	2	[22551, 22681]
import_firstTime_108.csv	株式会社松本製作所	2	[22553, 39149]
import_firstTime_108.csv	株式会社プラットホーム	2	[22666, 38071]
import_firstTime_108.csv	株式会社サンデン	2	[22754, 38598]
import_firstTime_108.csv	株式会社エス・ジー	2	[22779, 25827]
import_firstTime_108.csv	株式会社紀之国屋	2	[22849, 32900]
import_firstTime_108.csv	株式会社ブレイン	5	[22877, 24303, 25730, 33016, 38470]
import_firstTime_108.csv	株式会社エレガンス	2	[22917, 29548]
import_firstTime_108.csv	株式会社ナカガワ	3	[22932, 33602, 37849]
import_firstTime_108.csv	株式会社共栄製作所	2	[22969, 38713]
import_firstTime_108.csv	株式会社工研社	2	[22980, 25580]
import_firstTime_108.csv	株式会社シンコー	3	[22999, 29637, 36856]
import_firstTime_108.csv	株式会社ガリレオ	2	[23149, 40828]
import_firstTime_108.csv	株式会社エスコ	2	[23176, 32152]
import_firstTime_108.csv	株式会社インプレス	2	[23191, 39358]
import_firstTime_108.csv	吉田工業株式会社	2	[23243, 30122]
import_firstTime_108.csv	株式会社ケー・アイ・エス	2	[23310, 30957]
import_firstTime_108.csv	株式会社ハルタ	2	[23352, 29972]
import_firstTime_108.csv	株式会社タイコー	2	[23393, 38213]
import_firstTime_108.csv	株式会社カワモト	2	[23522, 40667]
import_firstTime_108.csv	株式会社ダイマツ	2	[23577, 40700]
import_firstTime_108.csv	株式会社アヅマ	2	[23605, 27909]
import_firstTime_108.csv	株式会社関根商店	2	[23621, 40239]
import_firstTime_108.csv	株式会社シンセイ	2	[23669, 37062]
import_firstTime_108.csv	株式会社小池組	2	[23723, 39551]
import_firstTime_108.csv	株式会社大和	3	[23732, 38028, 40318]
import_firstTime_108.csv	新栄工業株式会社	2	[23791, 37953]
import_firstTime_108.csv	株式会社池田商事	2	[23832, 39285]
import_firstTime_108.csv	株式会社ひまわり	2	[23927, 38308]
import_firstTime_108.csv	株式会社ダイワテック	2	[23938, 38173]
import_firstTime_108.csv	株式会社光和	2	[23971, 24799]
import_firstTime_108.csv	株式会社エージー	2	[24015, 25929]
import_firstTime_108.csv	株式会社ウィード	2	[24016, 35785]
import_firstTime_108.csv	株式会社ちさと東	2	[24022, 39344]
import_firstTime_108.csv	株式会社ナガノ	2	[24114, 38731]
import_firstTime_108.csv	株式会社ネット	2	[24173, 38579]
import_firstTime_108.csv	株式会社IMC	2	[24260, 37379]
import_firstTime_108.csv	株式会社ユーアール	2	[24296, 37988]
import_firstTime_108.csv	株式会社アスカ	4	[24352, 33634, 37326, 39656]
import_firstTime_108.csv	三喜産業株式会社	2	[24764, 27087]
import_firstTime_108.csv	株式会社トミザワ	2	[24770, 30171]
import_firstTime_108.csv	株式会社ハセベ	2	[24860, 25173]
import_firstTime_108.csv	富士精密株式会社	2	[25105, 27869]
import_firstTime_108.csv	株式会社千代田	2	[25121, 36693]
import_firstTime_108.csv	株式会社東名	2	[25192, 39876]
import_firstTime_108.csv	株式会社ロータス	2	[25197, 38054]
import_firstTime_108.csv	興亜産業株式会社	2	[25218, 29529]
import_firstTime_108.csv	株式会社中島	2	[25367, 38711]
import_firstTime_108.csv	株式会社アドトップ	2	[25406, 31865]
import_firstTime_108.csv	有限会社フォース	2	[25551, 40622]
import_firstTime_108.csv	東京テクノ株式会社	2	[25569, 30280]
import_firstTime_108.csv	株式会社タチバナ	2	[25786, 39918]
import_firstTime_108.csv	株式会社オール	2	[25849, 29333]
import_firstTime_108.csv	株式会社クラウン	2	[25972, 39750]
import_firstTime_108.csv	株式会社木村工業	2	[26055, 36975]
import_firstTime_108.csv	株式会社渡辺工務店	3	[26067, 31952, 39465]
import_firstTime_108.csv	株式会社栄進	2	[26082, 31254]
import_firstTime_108.csv	株式会社アリエス	2	[26092, 31506]
import_firstTime_108.csv	株式会社ドリームスタジオ	2	[26233, 28397]
import_firstTime_108.csv	株式会社ビルドシステム	2	[26283, 36955]
import_firstTime_108.csv	京和工業株式会社	2	[26426, 26618]
import_firstTime_108.csv	株式会社ウェーブ	2	[26582, 40676]
import_firstTime_108.csv	株式会社プラグ	2	[26597, 28043]
import_firstTime_108.csv	株式会社カネダ	2	[26616, 31565]
import_firstTime_108.csv	株式会社エンゼル	2	[26634, 30776]
import_firstTime_108.csv	株式会社ウイング	2	[26709, 39069]
import_firstTime_108.csv	株式会社クレアール	2	[26740, 36844]
import_firstTime_108.csv	日進商事株式会社	2	[26745, 33275]
import_firstTime_108.csv	株式会社ベストプランニング	2	[26864, 37627]
import_firstTime_108.csv	新東産業株式会社	3	[26892, 29003, 30000]
import_firstTime_108.csv	株式会社和田工務店	2	[26931, 32480]
import_firstTime_108.csv	株式会社マッシュ	2	[26940, 37247]
import_firstTime_108.csv	株式会社リアライズ	2	[27060, 38016]
import_firstTime_108.csv	株式会社マインズ	2	[27166, 32954]
import_firstTime_108.csv	株式会社協立製作所	2	[27591, 32129]
import_firstTime_108.csv	株式会社大同	2	[27738, 33996]
import_firstTime_108.csv	株式会社シャフト	2	[28227, 33850]
import_firstTime_108.csv	株式会社ゆう	2	[28468, 29763]
import_firstTime_108.csv	株式会社マイルストーン	2	[28657, 40116]
import_firstTime_108.csv	丸三商事株式会社	2	[28712, 35058]
import_firstTime_108.csv	株式会社CMC	2	[28785, 32147]
import_firstTime_108.csv	株式会社アイ・エス	2	[28821, 37781]
import_firstTime_108.csv	新光産業株式会社	2	[28825, 38555]
import_firstTime_108.csv	株式会社フェローズ	2	[28836, 37830]
import_firstTime_108.csv	株式会社アルファネット	2	[28887, 30867]
import_firstTime_108.csv	株式会社アーテック	2	[28902, 37068]
import_firstTime_108.csv	株式会社パワーサポート	2	[29026, 29689]
import_firstTime_108.csv	株式会社ヴェルジェ	2	[29190, 29258]
import_firstTime_108.csv	株式会社イーマックス	2	[29196, 30254]
import_firstTime_108.csv	株式会社コンパス	2	[29321, 39886]
import_firstTime_108.csv	株式会社アイマックス	2	[29391, 35057]
import_firstTime_108.csv	株式会社新田	2	[29435, 32288]
import_firstTime_108.csv	株式会社鈴商	2	[29436, 38390]
import_firstTime_108.csv	武蔵野工業株式会社	3	[29501, 35022, 37780]
import_firstTime_108.csv	株式会社ランドマーク	2	[29514, 38776]
import_firstTime_108.csv	株式会社アイエス	2	[29518, 39202]
import_firstTime_108.csv	株式会社ジャック	2	[29621, 33667]
import_firstTime_108.csv	株式会社アール・エフ・シー	2	[29677, 31153]
import_firstTime_108.csv	株式会社マルヤマ	2	[29703, 38243]
import_firstTime_108.csv	株式会社スズキ	2	[29723, 36717]
import_firstTime_108.csv	株式会社クリーンテック	2	[29744, 32023]
import_firstTime_108.csv	大和薬品株式会社	2	[29745, 32971]
import_firstTime_108.csv	株式会社三翔	3	[29817, 30108, 35947]
import_firstTime_108.csv	株式会社アームズ	2	[29829, 40109]
import_firstTime_108.csv	株式会社テックス	2	[29849, 38502]
import_firstTime_108.csv	株式会社鈴木商会	2	[29982, 38044]
import_firstTime_108.csv	共栄機工株式会社	2	[30124, 30289]
import_firstTime_108.csv	株式会社ホンダ	2	[30266, 38427]
import_firstTime_108.csv	株式会社ファイントラスト	2	[30492, 39232]
import_firstTime_108.csv	コスモエンジニアリング株式会社	2	[30503, 33641]
import_firstTime_108.csv	株式会社鈴喜	2	[30530, 36760]
import_firstTime_108.csv	株式会社大和工務店	2	[30650, 38210]
import_firstTime_108.csv	株式会社翼工業	2	[30667, 35357]
import_firstTime_108.csv	株式会社宮崎商店	2	[30964, 40634]
import_firstTime_108.csv	株式会社キャプテン	2	[31139, 37699]
import_firstTime_108.csv	株式会社三高	2	[31364, 40761]
import_firstTime_108.csv	株式会社バンテック	2	[31528, 31585]
import_firstTime_108.csv	株式会社ビッグワン	2	[31610, 39621]
import_firstTime_108.csv	株式会社大洋商会	2	[32108, 37997]
import_firstTime_108.csv	株式会社創新	2	[32110, 39056]
import_firstTime_108.csv	株式会社キャスト	2	[32150, 38437]
import_firstTime_108.csv	株式会社イケダ	3	[32153, 36239, 39274]
import_firstTime_108.csv	株式会社モリタ	2	[32168, 39376]
import_firstTime_108.csv	エイム株式会社	2	[32187, 36597]
import_firstTime_108.csv	新光株式会社	2	[32351, 38604]
import_firstTime_108.csv	株式会社飛鳥	2	[32420, 40587]
import_firstTime_108.csv	新和建設株式会社	2	[32592, 35142]
import_firstTime_108.csv	株式会社加藤商会	2	[32676, 38925]
import_firstTime_108.csv	株式会社伊藤商店	2	[32745, 39156]
import_firstTime_108.csv	株式会社アスリード	2	[32875, 40784]
import_firstTime_108.csv	株式会社栗原	2	[33164, 38833]
import_firstTime_108.csv	株式会社リープ	3	[33197, 36704, 36894]
import_firstTime_108.csv	東亜産業株式会社	2	[33289, 38873]
import_firstTime_108.csv	株式会社シンク	2	[33709, 37373]
import_firstTime_108.csv	株式会社スペック	2	[33784, 40147]
import_firstTime_108.csv	クラシコ株式会社	2	[33933, 39141]
import_firstTime_108.csv	株式会社ASAHI	2	[34172, 35326]
import_firstTime_108.csv	株式会社ISI	2	[35458, 39563]
import_firstTime_108.csv	株式会社ブルーム	2	[36055, 37474]
